"No.","Time","Source","Destination","Protocol","Length","Info"
"303","1.009370","192.168.43.214","112.215.183.79","UDP","85","59990  >  443 Len=43"
"304","1.009650","192.168.43.214","112.215.183.79","UDP","80","59990  >  443 Len=38"
"305","1.009992","192.168.43.214","112.215.183.79","UDP","80","59990  >  443 Len=38"
"306","1.012393","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"307","1.015726","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"308","1.015726","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"309","1.016130","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"310","1.018106","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"311","1.018106","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"312","1.018483","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"313","1.018483","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"314","1.018595","192.168.43.214","112.215.183.79","UDP","80","59990  >  443 Len=38"
"315","1.019287","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"316","1.019287","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"317","1.019525","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"318","1.019525","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"319","1.028104","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"320","1.028104","31.13.95.60","192.168.43.214","TCP","54","[TCP Dup ACK 246#3] 443  >  60282 [ACK] Seq=1 Ack=62 Win=708 Len=0"
"321","1.031646","192.168.43.214","192.168.43.1","DNS","91","Standard query 0xaa94 A signaler-pa.clients6.google.com"
"322","1.034109","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"323","1.034109","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"324","1.034395","192.168.43.214","112.215.183.79","UDP","80","59990  >  443 Len=38"
"325","1.035837","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"326","1.036889","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"327","1.036889","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"328","1.039191","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"329","1.039191","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"330","1.043556","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"331","1.043961","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"332","1.056723","192.168.43.214","112.215.183.79","UDP","81","59990  >  443 Len=39"
"333","1.057970","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"334","1.057970","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"335","1.062165","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"336","1.062165","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"337","1.063390","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"338","1.063390","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"339","1.063390","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"340","1.063390","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"341","1.063390","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"342","1.063569","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"343","1.063569","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"344","1.063668","192.168.43.214","112.215.183.79","UDP","81","59990  >  443 Len=39"
"345","1.065988","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"346","1.065988","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"347","1.066321","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"348","1.075526","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"349","1.075526","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"350","1.080717","192.168.43.214","112.215.183.79","UDP","82","59990  >  443 Len=40"
"351","1.080879","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"352","1.080879","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"353","1.080879","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"354","1.080879","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"355","1.080879","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"356","1.080879","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"357","1.080879","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"358","1.080879","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"359","1.081358","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"360","1.081358","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"361","1.081358","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"362","1.081488","192.168.43.214","112.215.183.79","UDP","81","59990  >  443 Len=39"
"363","1.082903","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"364","1.082903","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"365","1.082903","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"366","1.083857","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"367","1.083857","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"368","1.093122","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"369","1.093122","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"370","1.094427","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"371","1.094427","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"372","1.094535","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"373","1.094535","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"374","1.094535","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"375","1.094752","192.168.43.214","112.215.183.79","UDP","81","59990  >  443 Len=39"
"376","1.095732","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"377","1.111351","192.168.43.214","112.215.183.79","UDP","82","59990  >  443 Len=40"
"378","1.111880","192.168.43.214","112.215.183.79","UDP","1046","59990  >  443 Len=1004"
"379","1.152842","112.215.183.79","192.168.43.214","UDP","68","443  >  59990 Len=26"
"380","1.178943","192.168.43.1","192.168.43.214","DNS","107","Standard query response 0xaa94 A signaler-pa.clients6.google.com A 74.125.130.95"
"381","1.180318","192.168.43.214","74.125.130.95","QUIC","1292","Initial, DCID=9ff3c48a51ef7a4e, PKN: 1, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, PADDING, PING, PADDING, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, PING, PING, PADDING, CRYPTO, CRYPTO"
"382","1.343731","192.168.43.214","31.13.95.60","TCP","54","60468  >  443 [FIN, ACK] Seq=1393 Ack=326 Win=258 Len=0"
"383","1.386158","112.215.183.79","192.168.43.214","UDP","71","443  >  59990 Len=29"
"384","1.386158","112.215.183.79","192.168.43.214","UDP","176","443  >  59990 Len=134"
"385","1.386158","112.215.183.79","192.168.43.214","UDP","1287","443  >  59990 Len=1245"
"386","1.386158","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"387","1.386665","192.168.43.214","112.215.183.79","UDP","78","59990  >  443 Len=36"
"388","1.387222","192.168.43.214","74.125.130.95","TCP","66","60469  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"389","1.394090","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"390","1.394090","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"391","1.394209","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"392","1.394209","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"393","1.402083","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"394","1.402083","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"395","1.402083","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"396","1.402214","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"397","1.402214","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"398","1.402214","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"399","1.402214","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"400","1.402214","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"401","1.402214","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"402","1.402214","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"403","1.416621","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"404","1.416621","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"405","1.416748","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"406","1.416748","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"407","1.416748","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"408","1.416748","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"409","1.416748","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"410","1.416748","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"411","1.416748","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"412","1.416748","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"413","1.423480","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"414","1.423480","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"415","1.423480","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"416","1.423602","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"417","1.423602","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"418","1.424205","192.168.43.214","112.215.183.79","UDP","75","59990  >  443 Len=33"
"419","1.424348","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"420","1.424606","192.168.43.214","112.215.183.79","UDP","75","59990  >  443 Len=33"
"421","1.425935","192.168.43.214","112.215.183.79","UDP","75","59990  >  443 Len=33"
"422","1.446266","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"423","1.446266","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"424","1.446266","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"425","1.446266","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"426","1.446266","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"427","1.446266","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"428","1.457812","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"429","1.457812","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"430","1.457812","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"431","1.457812","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"432","1.465921","192.168.43.214","112.215.183.79","UDP","75","59990  >  443 Len=33"
"433","1.466583","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"434","1.466583","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"435","1.466708","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"436","1.466721","192.168.43.214","112.215.183.79","UDP","75","59990  >  443 Len=33"
"437","1.469207","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"438","1.469207","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"439","1.469207","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"440","1.469267","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"441","1.477956","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"442","1.477956","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"443","1.478070","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"444","1.478070","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"445","1.478070","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"446","1.478070","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"447","1.478070","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"448","1.478070","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"449","1.487447","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"450","1.487447","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"451","1.487522","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"452","1.497759","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"453","1.497759","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"454","1.497759","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"455","1.497759","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"456","1.497759","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"457","1.497759","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"458","1.497759","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"459","1.497759","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"460","1.505412","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"461","1.505412","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"462","1.505479","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"463","1.505479","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"464","1.505903","192.168.43.214","112.215.183.79","UDP","75","59990  >  443 Len=33"
"465","1.506054","192.168.43.214","112.215.183.79","UDP","76","59990  >  443 Len=34"
"466","1.506124","192.168.43.214","112.215.183.79","UDP","78","59990  >  443 Len=36"
"467","1.506192","192.168.43.214","112.215.183.79","UDP","78","59990  >  443 Len=36"
"468","1.506257","192.168.43.214","112.215.183.79","UDP","78","59990  >  443 Len=36"
"469","1.506323","192.168.43.214","112.215.183.79","UDP","78","59990  >  443 Len=36"
"470","1.506415","192.168.43.214","112.215.183.79","UDP","80","59990  >  443 Len=38"
"471","1.506528","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"472","1.506618","192.168.43.214","112.215.183.79","UDP","80","59990  >  443 Len=38"
"473","1.506733","192.168.43.214","112.215.183.79","UDP","82","59990  >  443 Len=40"
"474","1.506964","192.168.43.214","112.215.183.79","UDP","82","59990  >  443 Len=40"
"475","1.507071","192.168.43.214","112.215.183.79","UDP","82","59990  >  443 Len=40"
"476","1.507142","192.168.43.214","112.215.183.79","UDP","82","59990  >  443 Len=40"
"477","1.507425","192.168.43.214","112.215.183.79","UDP","82","59990  >  443 Len=40"
"478","1.507567","192.168.43.214","112.215.183.79","UDP","84","59990  >  443 Len=42"
"479","1.507671","192.168.43.214","112.215.183.79","UDP","91","59990  >  443 Len=49"
"480","1.507746","192.168.43.214","112.215.183.79","UDP","86","59990  >  443 Len=44"
"481","1.507813","192.168.43.214","112.215.183.79","UDP","86","59990  >  443 Len=44"
"482","1.509867","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"483","1.509867","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"484","1.510029","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"485","1.510129","192.168.43.214","112.215.183.79","UDP","86","59990  >  443 Len=44"
"486","1.511826","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"487","1.517764","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"488","1.517764","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"489","1.517764","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"490","1.517764","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"491","1.527751","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"492","1.527751","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"493","1.527866","192.168.43.214","112.215.183.79","UDP","87","59990  >  443 Len=45"
"494","1.537383","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"495","1.537383","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"496","1.537481","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"497","1.537481","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"498","1.537481","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"499","1.537481","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
"500","1.537481","112.215.183.79","192.168.43.214","UDP","1292","443  >  59990 Len=1250"
